IDENT,AGE10,CA0ACATAEU_15,CA0AREGIONF_15,CA0AREG_15,CA1,CA11,CA12,CA20_15,CA23A,CA7,CA8,CA8B3,HABDE_15,OS1,PER1,Q1,Q31,STRADEF,CONTRAT_15,DEST,LIEUNAIS,PCS_15,PHD,PONDEF,POSPRO_15,REGETAB,SALPRS_15,SITDE_15,TAPE,TAPI,ZUS
E0027857,22,111,ÎLE-DE-FRANCE,11,,5,5,1,2,,,,02,2,1,2,2,33,04 Emploi à durée déterminée,SOC,00,431F,08,47.095213548,91,11,1650,1,4,4,2
E0028053,23,111,ÎLE-DE-FRANCE,11,,5,5,1,2,,,,02,2,1,1,2,33,"02 CDI, Fonctionnaire",SOC,00,431F,08,36.760041452,92,11,1842,1,0,6,2
E0028073,23,111,ÎLE-DE-FRANCE,11,,,1,1,2,,4,,02,1,1,2,2,33,"02 CDI, Fonctionnaire",SOC,07,431F,08,30.473591933,92,11,2058,1,0,0,1
E0028197,25,111,ÎLE-DE-FRANCE,11,,2,3,1,2,,,,02,2,1,2,2,9,01 Non salarié,SOC,00,563A,10L,33.231846513,,11,,1,0,0,2
E0028242,27,111,ÎLE-DE-FRANCE,11,,4,3,1,2,,,,02,2,1,2,2,33,"02 CDI, Fonctionnaire",SOC,00,431F,08,62.0495432,92,11,1930,1,0,2,2
E0028328,21,111,ÎLE-DE-FRANCE,11,1,2,2,2,2,,,,01,2,1,2,2,9,"02 CDI, Fonctionnaire",SOC,00,526C,04T,34.430299484,91,11,1582,1,0,13,2
E0028401,23,111,MIDI-PYRÉNÉES,73,,3,4,2,2,,,,03,1,1,2,2,33,01 Non salarié,SOC,00,431G,08,50.683711867,,11,,1,0,0,2
E0028407,22,111,ÎLE-DE-FRANCE,11,,,,1,2,3,3,2,02,1,1,2,2,33,"02 CDI, Fonctionnaire",SOC,08,431F,08,53.116181386,92,11,2070,1,0,0,2
E0028457,29,111,ÎLE-DE-FRANCE,11,2,1,1,2,2,1,1,1,01,2,2,2,2,9,"02 CDI, Fonctionnaire",SOC,00,526A,02T,41.372982532,92,11,1582,1,0,0,1
E0028594,21,111,ÎLE-DE-FRANCE,11,,,6,1,2,,,,02,1,1,2,2,33,"02 CDI, Fonctionnaire",SOC,00,431F,08,83.188320539,91,11,1645,1,0,0,2
E0028823,25,111,ÎLE-DE-FRANCE,11,,2,3,2,2,,,,03,1,1,1,2,33,01 Non salarié,SOC,00,432A,08,50.602851734,,11,,1,0,,2
E0028855,24,111,ÎLE-DE-FRANCE,11,,5,5,2,2,,,,03,2,1,2,2,33,01 Non salarié,SOC,00,432A,08,54.836046768,,11,,1,0,,2
E0028865,22,211,LANGUEDOC-ROUSSILLON,91,,1,3,1,2,,,,02,2,1,1,2,33,"02 CDI, Fonctionnaire",SOC,00,432B,08,59.188987324,05,11,1850,1,2,52,2
E0028932,23,111,ÎLE-DE-FRANCE,11,2,,,2,2,3,3,2,01,1,1,2,2,33,"02 CDI, Fonctionnaire",SOC,07,431F,08,36.545687013,05,11,2438,1,0,0,2
E0029060,25,111,ÎLE-DE-FRANCE,11,,,1,2,2,,,,02,1,1,2,2,31,"02 CDI, Fonctionnaire",SOC,00,434D,08,25.06283465,92,11,1482,1,3,10,2
E0029078,22,111,ÎLE-DE-FRANCE,11,,6,4,2,2,,,,02,2,1,2,2,31,"02 CDI, Fonctionnaire",SOC,00,434D,08,21.205383299,92,11,1758,1,0,9,2
E0029257,24,111,ÎLE-DE-FRANCE,11,,1,1,1,2,3,2,2,02,1,1,2,1,33,"02 CDI, Fonctionnaire",SOC,00,431F,08,34.552405208,05,11,2154.1640625,1,0,7,1
E0029433,21,111,ÎLE-DE-FRANCE,11,,2,2,1,2,,,,02,2,1,2,2,33,"02 CDI, Fonctionnaire",SOC,00,431F,08,35.73976557,91,11,2062.65625,1,0,0,2
E0029563,24,111,GUADELOUPE,01,,6,3,2,2,,,,01,2,1,2,2,33,01 Non salarié,SOC,00,431G,08,74.933093633,,97,,1,0,25,2
E0029703,23,111,GUADELOUPE,01,2,5,5,2,2,,,,01,2,1,1,2,33,01 Non salarié,SOC,00,432A,08,48.615500165,,97,,1,4,,2
E0029734,21,111,LA RÉUNION,04,,2,3,1,1,,,,02,2,1,2,2,9,"02 CDI, Fonctionnaire",SOC,00,526C,05,28.42063553,92,97,880,1,0,41,1
E0029746,21,111,LA RÉUNION,04,,7,7,1,2,,,,03,2,1,2,2,9,,SOC,00,,04T,106.28899534,,97,,2,10,,2
E0037666,23,112,ALSACE,42,,,2,2,2,,,,01,2,1,2,2,33,"02 CDI, Fonctionnaire",SOC,00,431F,08,49.001067885,92,42,,1,1,1,2
E0037668,22,112,ALSACE,42,,2,4,1,2,,,,02,2,1,2,2,33,01 Non salarié,SOC,00,431G,08,54.879256244,,42,,1,0,0,2
E0037737,20,212,RHÔNE-ALPES,82,,2,2,2,2,,,,02,1,1,2,2,9,,SOC,00,,02T,41.076084877,,43,,2,0,,2
E0037863,22,112,CENTRE,24,,1,3,1,2,3,3,1,02,2,1,2,1,33,"02 CDI, Fonctionnaire",SOC,00,431F,08,39.143680479,91,11,1716.65625,1,0,27,2
E0038144,21,111,ÎLE-DE-FRANCE,11,,6,5,2,2,,,,03,2,1,2,2,33,04 Emploi à durée déterminée,SOC,00,431F,08,89.70819084,92,11,1800,1,0,,2
F0079985,24,120,PICARDIE,22,,5,5,1,2,,,,02,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,435B,03T,35.410075858,03,22,1645,1,2,5,2
F0079999,20,111,NORD-PAS-DE-CALAIS,31,2,,4,2,2,,,,03,2,1,2,2,28,,SPO,00,,03T,46.644609412,,22,,2,2,23,2
F0080007,26,400,PICARDIE,22,,6,4,2,2,,,,01,2,1,2,2,28,01 Non salarié,SPO,00,432A,12M,50.161282677,,22,,1,0,,2
F0080015,21,300,PICARDIE,22,,1,5,2,2,2,,,02,2,1,1,2,28,01 Non salarié,SPO,00,131F,03T,49.781854163,,22,,1,5,,2
F0080024,25,300,HAUTE-NORMANDIE,23,,7,7,2,2,,,,02,2,1,2,2,28,01 Non salarié,SPO,00,424A,03T,42.898910913,,22,,1,0,,2
F0080028,24,111,ÎLE-DE-FRANCE,11,,4,5,2,2,,,,03,2,1,2,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,06I,57.858838203,91,22,1350,1,0,0,2
F0080420,26,111,ÎLE-DE-FRANCE,11,,2,2,2,2,,,,02,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,333F,13L,32.98585051,04,11,3150,1,0,0,2
F0080703,22,111,PAYS DE LA LOIRE,52,,4,2,2,2,,,,01,2,1,1,2,28,,SPO,00,,10M,22.664786127,,11,,5,2,,2
F0080756,23,111,ÎLE-DE-FRANCE,11,2,,5,2,2,3,,,03,2,1,1,2,28,,SPO,00,,01,38.357600109,,11,,2,0,37,2
F0080809,23,111,ÎLE-DE-FRANCE,11,2,1,4,2,2,,,,01,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,13M,24.769725637,71,11,923,1,12,52,2
F0080990,22,111,ÎLE-DE-FRANCE,11,,2,3,2,2,,,,03,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,11M,26.619899523,05,11,1500,1,0,0,2
F0080997,24,111,ÎLE-DE-FRANCE,11,,,5,2,2,1,,,02,1,1,2,1,28,04 Emploi à durée déterminée,SPO,00,424A,11M,41.958938179,92,11,1571,1,0,0,2
F0081647,32,112,RHÔNE-ALPES,82,,3,2,2,2,,,,03,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,07T,48.641978093,02,11,750,1,0,42,2
F0081963,21,111,ÎLE-DE-FRANCE,11,,3,4,1,2,3,,,02,2,1,2,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,01,32.638971931,05,11,280,1,0,0,2
F0081968,20,112,ÎLE-DE-FRANCE,11,,4,7,1,2,,,,02,2,1,2,2,28,,SPO,00,,04T,32.866943119,,11,,2,0,9,2
F0082238,27,112,ÎLE-DE-FRANCE,11,,2,1,2,1,,,,01,1,1,2,2,28,04 Emploi à durée déterminée,SPO,00,422E,13L,59.012731184,92,11,1200,1,0,28,2
F0082610,34,111,BOURGOGNE,26,,1,1,1,2,,,,02,2,1,2,2,28,"02 CDI, Fonctionnaire",SPO,00,531A,06I,53.076138542,06,11,1002,1,0,0,2
F0082671,24,111,ÎLE-DE-FRANCE,11,,3,3,1,2,,1,,02,2,1,1,2,28,04 Emploi à durée déterminée,SPO,00,435B,03T,23.530972988,91,11,2000,1,0,,2
F0082714,22,111,ÎLE-DE-FRANCE,11,2,2,1,2,2,3,3,2,01,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,01,435A,03T,32.142414068,93,11,1701,1,0,10,2
F0082799,25,111,ÎLE-DE-FRANCE,11,,,5,2,2,,,,03,2,1,1,1,28,04 Emploi à durée déterminée,SPO,00,424A,03T,26.840991751,92,11,,1,0,,2
F0082802,23,111,ÎLE-DE-FRANCE,11,2,3,5,2,2,,,,01,2,2,1,2,28,"02 CDI, Fonctionnaire",SPO,00,435B,03T,42.368813276,91,11,1000,1,0,54,1
F0082888,22,111,ÎLE-DE-FRANCE,11,,7,7,1,1,,,,02,2,1,1,1,28,"02 CDI, Fonctionnaire",SPO,00,424A,03T,44.348113771,92,11,1560,1,0,2,1
F0082898,21,111,ÎLE-DE-FRANCE,11,2,3,6,2,2,,,,01,2,1,2,2,28,05 Intérim,SPO,00,541B,03T,43.186614005,91,11,,1,1,,2
F0083019,23,111,ÎLE-DE-FRANCE,11,,3,1,2,2,,,,02,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,03T,41.971162177,03,11,1480,1,0,0,2
F0083130,25,111,ÎLE-DE-FRANCE,11,1,3,1,1,2,3,3,2,01,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,641B,03T,25.464627528,91,11,1700,1,0,39,2
F0083200,31,111,ÎLE-DE-FRANCE,11,2,,,1,2,,,,03,2,1,1,1,28,"02 CDI, Fonctionnaire",SPO,00,424A,03T,24.545302368,92,11,1500,1,2,2,2
F0083266,21,300,MIDI-PYRÉNÉES,73,,,,2,1,1,,,01,2,1,2,2,28,03 Contrat aidé,SPO,00,435B,02T,85.959004477,92,73,689,1,0,,2
F0083441,25,111,MIDI-PYRÉNÉES,73,,1,1,2,2,3,3,1,03,1,1,1,1,28,01 Non salarié,SPO,08,424A,03T,44.81662708,,73,,1,7,,2
F0083502,24,111,AQUITAINE,72,,4,5,2,2,,,,01,2,1,1,2,28,05 Intérim,SPO,00,623A,03T,13.739019814,02,73,,1,3,19,1
F0083887,24,112,MIDI-PYRÉNÉES,73,,2,3,1,1,,,,02,2,1,2,2,28,"02 CDI, Fonctionnaire",SPO,00,435B,03T,62.266823426,92,73,867,1,0,34,2
F0084095,29,112,POITOU-CHARENTES,54,,3,2,1,2,,,,02,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,10L,42.637567821,05,54,1355,1,0,25,2
F0084212,23,111,LA RÉUNION,04,,6,6,2,2,,1,,03,2,1,1,2,28,01 Non salarié,SPO,00,424A,03T,34.623777092,,54,,1,0,,2
F0084345,26,111,POITOU-CHARENTES,54,,4,3,2,2,,,,02,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,432D,06T,85.601654948,05,54,1740,1,0,0,2
F0084359,19,111,BASSE-NORMANDIE,25,,2,1,2,2,,,,03,2,2,2,2,28,"02 CDI, Fonctionnaire",SPO,00,435B,03T,66.632970367,92,54,1466.65625,1,0,17,2
F0084391,28,111,POITOU-CHARENTES,54,,1,1,2,2,,,,03,2,1,2,2,28,"02 CDI, Fonctionnaire",SPO,00,554A,03T,45.140055586,91,54,1478,1,0,0,2
F0084667,23,120,NORD-PAS-DE-CALAIS,31,,4,5,2,2,,,,03,1,1,1,2,28,04 Emploi à durée déterminée,SPO,00,424A,03T,29.51326011,92,31,1603,1,0,32,2
F0084905,26,120,PICARDIE,22,,7,7,2,2,2,2,1,01,1,1,1,2,28,"02 CDI, Fonctionnaire",SPO,08,523A,03T,42.665986517,93,31,1467.5,1,2,2,2
F0084942,22,111,NORD-PAS-DE-CALAIS,31,,3,3,2,2,,,,01,2,1,1,2,28,03 Contrat aidé,SPO,00,435B,03T,56.378282759,91,31,1532.828125,1,0,,2
F0085118,24,111,NORD-PAS-DE-CALAIS,31,2,1,7,2,2,,,,03,2,1,2,2,28,,SPO,00,,03T,50.30209148,,31,,5,0,,2
F0085154,21,111,NORD-PAS-DE-CALAIS,31,,1,1,2,2,,,,02,2,1,2,2,28,,SPO,00,,03T,49.211167128,,31,,2,1,1,2
F0085230,23,111,PICARDIE,22,,2,2,2,1,,,,03,1,1,2,1,28,04 Emploi à durée déterminée,SPO,00,435B,03T,54.182913702,92,31,1500,1,,,2
F0085411,29,111,NORD-PAS-DE-CALAIS,31,,1,1,1,2,,,,02,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,341A,10M,24.352727404,06,31,1800,1,0,0,2
F0085679,20,112,PICARDIE,22,1,2,3,2,2,3,,,01,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,554E,03T,20.283883645,91,21,1150,1,2,34,2
F0085743,24,400,CHAMPAGNE-ARDENNE,21,,3,1,2,2,,,,03,1,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,435B,03T,21.441795127,91,21,1427,1,6,39,2
F0085908,26,112,LORRAINE,41,,1,5,2,2,,,,02,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,637B,03T,29.096647502,71,21,1366.65625,1,0,0,2
F0085920,21,111,PAYS DE LA LOIRE,52,,,,2,2,,,,03,2,1,1,2,28,,SPO,00,,03T,25.231288985,,21,,3,2,51,2
F0086230,21,111,BOURGOGNE,26,,6,3,2,2,,,,03,2,1,1,1,28,"02 CDI, Fonctionnaire",SPO,00,424A,03T,28.135036,92,26,1221,1,0,14,2
F0086277,20,111,BOURGOGNE,26,,7,7,2,2,,,,03,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,03T,35.79895392,92,26,1300,1,2,37,2
F0086310,27,111,LORRAINE,41,,3,1,1,2,4,4,1,02,1,1,1,2,28,,SPO,00,,12M,23.388237642,,26,,2,0,,2
F0086343,24,400,BOURGOGNE,26,,,1,1,2,,,,02,2,1,2,2,28,"02 CDI, Fonctionnaire",SPO,00,435B,03T,36.059043377,92,26,1240,1,0,0,2
F0086353,26,111,BOURGOGNE,26,,2,4,2,2,,,,03,2,1,2,2,28,"02 CDI, Fonctionnaire",SPO,00,435B,11L,31.728696033,92,26,1300,1,0,0,2
F0086449,27,111,HAUTE-NORMANDIE,23,,3,2,2,2,2,2,2,03,2,2,2,3,28,05 Intérim,SPO,00,624G,02T,66.45038943,91,23,1400,1,6,,2
F0086489,22,111,BASSE-NORMANDIE,25,,3,3,2,2,,,,03,1,1,2,2,28,01 Non salarié,SPO,00,312D,10M,45.534138184,,23,,1,0,0,2
F0086504,23,300,HAUTE-NORMANDIE,23,,2,3,2,2,,,,02,2,1,2,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,03T,45.714316906,92,23,1330,1,0,0,2
F0086566,24,112,HAUTE-NORMANDIE,23,,,7,1,2,,,,03,2,1,2,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,03T,34.815357653,05,23,1382,1,0,1,2
F0086596,22,111,AQUITAINE,72,,2,2,1,2,,,,03,2,1,2,1,28,"02 CDI, Fonctionnaire",SPO,00,424A,03T,40.189927586,92,23,1320,1,0,19,2
F0086698,23,112,HAUTE-NORMANDIE,23,,7,7,2,2,,,,02,2,1,1,2,28,04 Emploi à durée déterminée,SPO,00,435B,03T,34.489580251,92,23,801,1,3,,2
F0086768,25,111,LA RÉUNION,04,,7,7,1,2,,,,02,2,1,1,2,28,04 Emploi à durée déterminée,SPO,00,424A,07T,31.552706215,91,97,1455,1,13,,2
F0086797,23,111,LA RÉUNION,04,,,2,2,2,,,,03,1,1,2,2,28,,SPO,00,,03T,43.359566216,,97,,2,0,,2
F0086845,29,111,LA RÉUNION,04,,7,7,2,2,,,,03,1,1,2,2,28,03 Contrat aidé,SPO,00,424A,03T,31.086567174,92,97,803,1,4,,1
F0086890,35,111,LA RÉUNION,04,,,,1,2,,,,02,2,1,1,1,28,"02 CDI, Fonctionnaire",SPO,00,435B,03T,26.061817919,91,97,1900,1,0,0,2
F0086954,22,111,RHÔNE-ALPES,82,,7,7,1,2,3,,,03,2,1,2,2,28,"02 CDI, Fonctionnaire",SPO,03,424A,03T,64.463332896,92,82,1583.328125,1,0,36,2
F0087231,26,112,RHÔNE-ALPES,82,,3,6,2,2,,1,,02,2,1,1,2,28,04 Emploi à durée déterminée,SPO,00,332A,18L,7.3478900082,71,82,1793,1,1,,2
F0087359,22,300,RHÔNE-ALPES,82,2,1,7,2,2,,,,01,2,1,2,2,28,,SPO,00,,03T,35.218072079,,82,,4,0,6,2
F0087747,22,111,PROVENCE-ALPES-CÔTE D'AZUR,93,,2,3,2,2,,,,03,2,2,1,1,28,"02 CDI, Fonctionnaire",SPO,00,636D,03T,25.867513314,91,43,1300,1,0,0,2
F0087969,22,111,PROVENCE-ALPES-CÔTE D'AZUR,93,,,3,2,2,,,,03,2,1,1,1,28,03 Contrat aidé,SPO,00,424A,03T,49.416399024,92,93,1140,1,0,,2
F0088275,22,111,PROVENCE-ALPES-CÔTE D'AZUR,93,,7,2,2,1,,,,03,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,03T,40.742038785,91,93,1136,1,12,54,2
F0089046,22,111,NORD-PAS-DE-CALAIS,31,,1,2,2,2,,,,01,2,1,1,2,28,05 Intérim,SPO,00,551A,03T,49.857718873,92,93,,1,6,,2
F0089198,35,111,PROVENCE-ALPES-CÔTE D'AZUR,93,,1,1,1,2,2,2,1,02,1,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,435B,03T,41.278767066,92,93,1733,1,0,0,2
F0089487,20,111,PROVENCE-ALPES-CÔTE D'AZUR,93,2,6,5,2,2,1,,,01,2,1,1,1,28,,SPO,00,,03T,33.876726209,,93,,5,0,,2
F0089733,23,111,PROVENCE-ALPES-CÔTE D'AZUR,93,,1,3,2,2,5,5,1,02,1,1,1,2,28,,SPO,07,,03T,36.439860471,,93,,2,0,,2
F0089825,21,111,PROVENCE-ALPES-CÔTE D'AZUR,93,2,4,3,2,2,4,3,1,01,2,1,2,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,05,59.712099063,92,93,1280,1,2,26,2
F0089910,20,300,LANGUEDOC-ROUSSILLON,91,,2,7,2,2,,,,02,2,1,2,2,28,01 Non salarié,SPO,00,341A,03T,92.26505314,,93,,1,0,,2
F0090289,29,111,BOURGOGNE,26,,2,2,2,2,,,,03,1,1,2,2,28,,SPO,00,,14L,48.175142501,,93,,2,29,,2
F0090818,21,111,AQUITAINE,72,2,7,6,2,2,,,,01,2,1,1,2,28,04 Emploi à durée déterminée,SPO,00,354F,03T,39.557928358,92,72,676,1,0,,2
F0090969,31,111,BASSE-NORMANDIE,25,,1,1,2,2,3,3,1,03,1,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,531C,06T,47.156984249,93,83,1550,1,0,0,2
F0091045,22,112,ÎLE-DE-FRANCE,11,,3,3,2,2,1,,,02,2,1,2,1,28,,SPO,00,,03T,63.63927006,,83,,2,0,0,1
F0091117,25,120,RHÔNE-ALPES,82,2,1,4,2,2,,1,,01,2,1,1,2,28,04 Emploi à durée déterminée,SPO,00,424A,03T,56.012046185,05,83,1600,1,0,,2
F0091122,20,300,BOURGOGNE,26,,2,2,2,2,,,,03,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,03T,29.331555944,92,83,1350,1,0,27,2
F0091149,24,400,RHÔNE-ALPES,82,2,4,5,2,2,,,,01,2,1,1,2,28,04 Emploi à durée déterminée,SPO,00,487B,06I,52.924197123,05,83,1625,1,14,,2
F0091201,28,111,AUVERGNE,83,,5,5,2,2,,,,03,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,10M,28.13331051,91,83,980,1,2,18,2
F0091392,30,120,FRANCHE-COMTÉ,43,,2,2,2,2,,,,01,2,1,1,2,28,01 Non salarié,SPO,00,632D,03T,24.49640653,,83,,1,0,0,2
F0091439,22,111,POITOU-CHARENTES,54,,7,2,2,2,,,,03,2,1,1,2,28,04 Emploi à durée déterminée,SPO,00,424A,07T,45.861578802,02,83,1000,1,0,,2
F0091448,26,111,AUVERGNE,83,,2,4,2,2,,,,03,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,387D,07T,30.71566546,04,83,1660,1,0,0,2
F0091539,26,111,BOURGOGNE,26,,2,3,1,2,,,,02,1,1,1,2,28,01 Non salarié,SPO,00,424A,03T,31.986600225,,25,,1,0,0,2
F0091551,22,111,BRETAGNE,53,,6,5,2,2,,,,02,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,03T,91.2727356,91,25,1500,1,0,0,2
F0091723,35,300,BRETAGNE,53,,4,3,1,2,,,,02,1,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,422A,14M,87.95001214,06,25,1793,1,0,0,2
F0092002,21,111,PAYS DE LA LOIRE,52,,5,4,2,2,,,,02,2,1,2,2,28,"02 CDI, Fonctionnaire",SPO,00,424A,03T,15.047616109,05,52,1583.328125,1,2,2,2
F0092091,25,111,PAYS DE LA LOIRE,52,,2,2,2,2,,,,02,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,422C,10M,14.843087525,03,52,1372.328125,1,3,3,2
F0092171,27,111,PAYS DE LA LOIRE,52,,6,3,2,2,,,,02,1,1,2,2,28,"02 CDI, Fonctionnaire",SPO,00,434E,10M,17.105058239,06,52,2100,1,0,42,2
F0092206,23,111,PAYS DE LA LOIRE,52,,7,7,2,1,,,,01,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,434D,12L,29.858310971,91,52,1400,1,2,32,2
F0092222,22,112,BASSE-NORMANDIE,25,,2,2,2,2,,,,03,2,1,2,2,28,"02 CDI, Fonctionnaire",SPO,00,435B,03T,16.439771606,93,52,1300,1,0,18,2
F0092356,22,120,PAYS DE LA LOIRE,52,,2,4,2,2,,,,01,1,1,2,1,28,"02 CDI, Fonctionnaire",SPO,00,435B,03T,16.113209744,91,52,1397,1,0,53,2
F0092524,26,111,PAYS DE LA LOIRE,52,,3,3,2,2,,,,01,1,1,2,2,28,,SPO,00,,03T,15.794951967,,52,,2,0,12,2
F0092576,21,120,PAYS DE LA LOIRE,52,,1,7,2,1,,,,02,2,1,2,2,28,01 Non salarié,SPO,00,463D,03T,15.047616109,,52,,1,2,2,2
F0092653,23,111,NORD-PAS-DE-CALAIS,31,,7,7,2,2,,,,02,2,1,1,2,28,"02 CDI, Fonctionnaire",SPO,00,461F,06T,48.787301225,05,52,1500,1,0,25,2
F0092765,20,300,POITOU-CHARENTES,54,,1,1,2,2,,,,03,2,1,1,2,28,04 Emploi à durée déterminée,SPO,00,424A,03T,31.282013307,92,52,1220,1,2,,2
F0092798,23,111,PAYS DE LA LOIRE,52,,4,4,2,2,,,,03,2,1,2,2,28,"02 CDI, Fonctionnaire",SPO,00,463D,03T,52.658177877,73,52,1780,1,0,6,2
J0091529,26,111,FRANCHE-COMTÉ,43,,3,7,1,2,,,,02,1,1,1,2,42,01 Non salarié,CER,00,432C,14M,36.3058451,,82,,1,0,,2
J0091636,23,111,ÎLE-DE-FRANCE,11,,6,5,2,2,,,,03,2,2,2,2,42,"02 CDI, Fonctionnaire",CER,00,353C,06T,45.983844164,04,11,2226.65625,1,0,25,2
J0091655,25,111,ÎLE-DE-FRANCE,11,,,6,2,2,,,,03,2,1,2,2,42,"02 CDI, Fonctionnaire",CER,00,432D,06T,32.601386536,05,11,1418.328125,1,4,4,2
J0091713,25,111,ÎLE-DE-FRANCE,11,,5,5,2,2,,,,03,2,1,1,2,42,04 Emploi à durée déterminée,CER,00,352A,14L,62.866279724,05,11,1708,1,0,,1
J0091770,27,111,ÎLE-DE-FRANCE,11,,,,2,1,3,3,2,02,1,1,2,2,42,"02 CDI, Fonctionnaire",CER,00,352A,12L,58.093649979,71,11,2858,1,0,16,2
J0091779,24,111,ÎLE-DE-FRANCE,11,,5,5,1,2,,,,02,2,1,2,2,42,04 Emploi à durée déterminée,CER,00,451F,10L,63.646195998,06,11,1408,1,9,,2
J0091921,23,111,ÎLE-DE-FRANCE,11,,1,1,2,2,,,,02,2,1,1,2,42,01 Non salarié,CER,00,463E,09L,35.130379412,,11,,1,0,29,2
J0092092,31,111,LANGUEDOC-ROUSSILLON,91,,,5,1,2,,,,03,2,1,2,2,42,"02 CDI, Fonctionnaire",CER,00,423B,12L,23.094341687,92,91,1629.65625,1,0,25,2
J0092159,26,111,ALSACE,42,,1,1,2,2,,,,02,2,1,1,3,42,"02 CDI, Fonctionnaire",CER,00,388A,14M,34.674854945,71,11,3133.3125,1,3,3,2
J0092218,23,111,ÎLE-DE-FRANCE,11,,1,2,1,2,,4,,02,2,1,2,2,42,"02 CDI, Fonctionnaire",CER,00,479B,10L,59.717196733,05,11,2091,1,0,0,2
J0092425,23,111,AQUITAINE,72,,3,2,2,2,,,,03,1,1,1,2,49,"02 CDI, Fonctionnaire",CER,00,388C,13M,49.485872247,71,23,2383,1,27,27,2
J0092620,26,111,RHÔNE-ALPES,82,,5,1,1,2,,,,02,1,1,1,2,42,01 Non salarié,CER,00,432C,14M,53.942847481,,82,,1,0,,2
J0092711,22,111,NORD-PAS-DE-CALAIS,31,,6,5,2,2,1,4,1,02,2,1,1,2,42,"02 CDI, Fonctionnaire",CER,00,374D,07I,81.894833735,72,31,2059,1,0,8,2
J0092725,26,111,NORD-PAS-DE-CALAIS,31,,3,4,2,1,,,,02,2,1,1,2,42,01 Non salarié,CER,00,625B,12L,26.028415932,,31,,1,0,13,2
J0092739,25,111,NORD-PAS-DE-CALAIS,31,,4,3,1,2,,,,02,2,1,1,2,42,"02 CDI, Fonctionnaire",CER,00,352A,14L,10.079830293,71,31,2167,1,0,58,2
J0092749,24,111,ÎLE-DE-FRANCE,11,,2,4,2,2,,,,02,1,1,1,2,42,,CER,00,,14L,18.837101614,,31,,5,0,21,2
J0092753,22,111,ÎLE-DE-FRANCE,11,,6,5,2,2,,,,02,1,1,2,2,42,"02 CDI, Fonctionnaire",CER,00,352A,14L,35.007183727,72,31,2492,1,0,15,2
J0092757,26,111,ÎLE-DE-FRANCE,11,,6,3,1,2,,,,02,2,1,1,2,42,"02 CDI, Fonctionnaire",CER,00,352A,14L,21.924702561,92,31,2492,1,0,22,2
J0092758,26,111,ÎLE-DE-FRANCE,11,,7,7,2,2,,,,02,2,2,1,2,42,01 Non salarié,CER,00,479B,14L,21.924702561,,31,,1,0,,2
J0092772,25,111,CENTRE,24,,2,3,1,2,,,,02,1,1,1,2,42,04 Emploi à durée déterminée,CER,00,352A,14L,27.092806023,92,31,2400,1,0,,2
J0092781,24,111,ÎLE-DE-FRANCE,11,,6,5,2,2,4,,,02,1,1,2,2,42,,CER,00,,14L,34.916556848,,31,,2,0,27,2
J0092785,24,111,ÎLE-DE-FRANCE,11,,2,5,2,2,,,,02,2,1,2,2,42,04 Emploi à durée déterminée,CER,00,375B,14L,30.834850099,71,31,1484,1,0,0,2
J0092792,25,111,ÎLE-DE-FRANCE,11,,1,1,2,2,,,,03,1,1,2,2,42,"02 CDI, Fonctionnaire",CER,00,352A,14L,19.443277144,71,31,2666.65625,1,0,27,2
J0092795,19,111,RHÔNE-ALPES,82,2,1,3,2,2,,,,03,2,1,1,2,8,04 Emploi à durée déterminée,CER,00,525D,02T,84.304514368,01,73,1358,1,3,,2
